run_date,name,state,projected_winner,win_prob,rating,alp_proj_vote_share,lib_proj_vote_share,nat_proj_vote_share,grn_proj_vote_share,teal_proj_vote_share,onp_proj_vote_share,oth_proj_vote_share,alp_win_pct,lib_win_pct,nat_win_pct,grn_win_pct,teal_win_pct,onp_win_pct,oth_win_pct
2025-05-04,Lalor,VIC,alp,0.9464452135168446,Likely Labor,0.4160054267347174,0.2468222674133116,0.0,0.1348050984197286,0.0,0.06007803221651377,0.1422891752157287,0.9464452135168446,0.008925797747193579,0.008925797747193579,0.008925797747193579,0.008925797747193579,0.008925797747193579,0.008925797747193579
2025-05-05,Lalor,VIC,alp,0.9464452137937216,Likely Labor,0.4160054269219841,0.2468222673336812,0.0,0.134805098379482,0.0,0.0600780321968306,0.1422891751680222,0.9464452137937216,0.008925797701047417,0.008925797701047417,0.008925797701047417,0.008925797701047417,0.008925797701047417,0.008925797701047417
2025-05-06,Lalor,VIC,alp,0.9464452140733687,Likely Labor,0.4160054271111242,0.2468222672532542,0.0,0.1348050983388329,0.0,0.06007803217695059,0.1422891751198382,0.9464452140733687,0.008925797654439571,0.008925797654439571,0.008925797654439571,0.008925797654439571,0.008925797654439571,0.008925797654439571
2025-05-07,Lalor,VIC,alp,0.946445214355811,Likely Labor,0.4160054273021551,0.2468222671720233,0.0,0.1348050982977774,0.0,0.06007803215687165,0.1422891750711726,0.946445214355811,0.008925797607365855,0.008925797607365855,0.008925797607365855,0.008925797607365855,0.008925797607365855,0.008925797607365855
2025-05-08,Lalor,VIC,alp,0.9464452146410778,Likely Labor,0.4160054274950963,0.2468222670899802,0.0,0.1348050982563113,0.0,0.06007803213659196,0.1422891750220203,0.9464452146410778,0.008925797559821386,0.008925797559821386,0.008925797559821386,0.008925797559821386,0.008925797559821386,0.008925797559821386
2025-05-09,Lalor,VIC,alp,0.946445214929198,Likely Labor,0.4160054276899672,0.2468222670071161,0.0,0.1348050982144306,0.0,0.06007803211610956,0.1422891749723765,0.946445214929198,0.008925797511801354,0.008925797511801354,0.008925797511801354,0.008925797511801354,0.008925797511801354,0.008925797511801354
2025-05-10,Lalor,VIC,alp,0.9464452152201985,Likely Labor,0.4160054278867866,0.2468222669234241,0.0,0.134805098172131,0.0,0.0600780320954223,0.142289174922236,0.9464452152201985,0.008925797463301261,0.008925797463301261,0.008925797463301261,0.008925797463301261,0.008925797463301261,0.008925797463301261
2025-05-11,Lalor,VIC,alp,0.9464452155141098,Likely Labor,0.4160054280855743,0.2468222668388946,0.0,0.1348050981294085,0.0,0.06007803207452816,0.1422891748715944,0.9464452155141098,0.008925797414316056,0.008925797414316056,0.008925797414316056,0.008925797414316056,0.008925797414316056,0.008925797414316056
2025-05-12,Lalor,VIC,alp,0.9464452158109599,Likely Labor,0.4160054282863499,0.24682226675352,0.0,0.1348050980862586,0.0,0.06007803205342509,0.1422891748204465,0.9464452158109599,0.00892579736484104,0.00892579736484104,0.00892579736484104,0.00892579736484104,0.00892579736484104,0.00892579736484104
2025-05-13,Lalor,VIC,alp,0.9464452161107783,Likely Labor,0.4160054284891332,0.2468222666672918,0.0,0.1348050980426772,0.0,0.060078032032111,0.1422891747687868,0.9464452161107783,0.008925797314871309,0.008925797314871309,0.008925797314871309,0.008925797314871309,0.008925797314871309,0.008925797314871309
