run_date,name,state,projected_winner,win_prob,rating,alp_proj_vote_share,lib_proj_vote_share,nat_proj_vote_share,grn_proj_vote_share,teal_proj_vote_share,onp_proj_vote_share,oth_proj_vote_share,alp_win_pct,lib_win_pct,nat_win_pct,grn_win_pct,teal_win_pct,onp_win_pct,oth_win_pct
2025-05-04,Swan,WA,alp,0.8895626217139782,Likely Labor,0.4009832970922457,0.2724460188650238,0.0,0.1626824803040627,0.0,0.04408781637992942,0.1198003873587384,0.8895626217139782,0.01840622971433907,0.01840622971433907,0.01840622971433907,0.01840622971433907,0.01840622971433907,0.01840622971433907
2025-05-05,Swan,WA,alp,0.8895626221984626,Likely Labor,0.4009832972769897,0.2724460187800072,0.0,0.1626824802572133,0.0,0.04408781636595119,0.1198003873198385,0.8895626221984626,0.01840622963359166,0.01840622963359166,0.01840622963359166,0.01840622963359166,0.01840622963359166,0.01840622963359166
2025-05-06,Swan,WA,alp,0.8895626226877933,Likely Labor,0.4009832974635818,0.2724460186941404,0.0,0.1626824802098953,0.0,0.04408781635183323,0.1198003872805493,0.8895626226877933,0.01840622955203655,0.01840622955203655,0.01840622955203655,0.01840622955203655,0.01840622955203655,0.01840622955203655
2025-05-07,Swan,WA,alp,0.8895626231820164,Likely Labor,0.4009832976520394,0.2724460186074149,0.0,0.1626824801621042,0.0,0.04408781633757395,0.1198003872408674,0.8895626231820164,0.01840622946966603,0.01840622946966603,0.01840622946966603,0.01840622946966603,0.01840622946966603,0.01840622946966603
2025-05-08,Swan,WA,alp,0.8895626236811813,Likely Labor,0.4009832978423815,0.2724460185198223,0.0,0.1626824801138353,0.0,0.04408781632317214,0.1198003872007887,0.8895626236811813,0.01840622938647187,0.01840622938647187,0.01840622938647187,0.01840622938647187,0.01840622938647187,0.01840622938647187
2025-05-09,Swan,WA,alp,0.889562624185339,Likely Labor,0.4009832980346274,0.2724460184313535,0.0,0.1626824800650837,0.0,0.04408781630862635,0.1198003871603092,0.889562624185339,0.01840622930244559,0.01840622930244559,0.01840622930244559,0.01840622930244559,0.01840622930244559,0.01840622930244559
2025-05-10,Swan,WA,alp,0.889562624694537,Likely Labor,0.4009832982287955,0.2724460183420004,0.0,0.1626824800158444,0.0,0.04408781629393505,0.1198003871194247,0.889562624694537,0.01840622921757927,0.01840622921757927,0.01840622921757927,0.01840622921757927,0.01840622921757927,0.01840622921757927
2025-05-11,Swan,WA,alp,0.8895626252088283,Likely Labor,0.4009832984249055,0.2724460182517534,0.0,0.1626824799661129,0.0,0.04408781627909689,0.1198003870781316,0.8895626252088283,0.01840622913186404,0.01840622913186404,0.01840622913186404,0.01840622913186404,0.01840622913186404,0.01840622913186404
2025-05-12,Swan,WA,alp,0.8895626257282616,Likely Labor,0.4009832986229763,0.272446018160604,0.0,0.1626824799158839,0.0,0.04408781626411033,0.1198003870364256,0.8895626257282616,0.01840622904529183,0.01840622904529183,0.01840622904529183,0.01840622904529183,0.01840622904529183,0.01840622904529183
2025-05-13,Swan,WA,alp,0.8895626262528892,Likely Labor,0.4009832988230279,0.2724460180685433,0.0,0.1626824798651526,0.0,0.04408781624897391,0.1198003869943024,0.8895626262528892,0.0184062289578539,0.0184062289578539,0.0184062289578539,0.0184062289578539,0.0184062289578539,0.0184062289578539
