run_date,name,state,projected_winner,win_prob,rating,alp_proj_vote_share,lib_proj_vote_share,nat_proj_vote_share,grn_proj_vote_share,teal_proj_vote_share,onp_proj_vote_share,oth_proj_vote_share,alp_win_pct,lib_win_pct,nat_win_pct,grn_win_pct,teal_win_pct,onp_win_pct,oth_win_pct
2025-05-04,Herbert,QLD,lib,0.9900572334491801,Safe Liberal,0.2137084587731112,0.4581928749644007,0.0,0.08621924901380544,0.0,0.04938650717143562,0.1924929100772472,0.001657127758470178,0.9900572334491801,0.001657127758470178,0.001657127758470178,0.001657127758470178,0.001657127758470178,0.001657127758470178
2025-05-05,Herbert,QLD,lib,0.9900572333973081,Safe Liberal,0.2137084589030964,0.4581928748890092,0.0,0.08621924900169405,0.0,0.04938650716306238,0.192492910043138,0.001657127767115503,0.9900572333973081,0.001657127767115503,0.001657127767115503,0.001657127767115503,0.001657127767115503,0.001657127767115503
2025-05-06,Herbert,QLD,lib,0.9900572333449174,Safe Liberal,0.2137084590343819,0.4581928748128638,0.0,0.08621924898946152,0.0,0.04938650715460542,0.1924929100086873,0.001657127775847297,0.9900572333449174,0.001657127775847297,0.001657127775847297,0.001657127775847297,0.001657127775847297,0.001657127775847297
2025-05-07,Herbert,QLD,lib,0.9900572332920029,Safe Liberal,0.2137084591669799,0.4581928747359573,0.0,0.08621924897710671,0.0,0.04938650714606378,0.1924929099738923,0.001657127784666372,0.9900572332920029,0.001657127784666372,0.001657127784666372,0.001657127784666372,0.001657127784666372,0.001657127784666372
2025-05-08,Herbert,QLD,lib,0.9900572332385592,Safe Liberal,0.2137084593009039,0.4581928746582817,0.0,0.08621924896462836,0.0,0.04938650713743673,0.1924929099387493,0.001657127793573654,0.9900572332385592,0.001657127793573654,0.001657127793573654,0.001657127793573654,0.001657127793573654,0.001657127793573654
2025-05-09,Herbert,QLD,lib,0.9900572331845809,Safe Liberal,0.2137084594361674,0.4581928745798288,0.0,0.0862192489520253,0.0,0.04938650712872353,0.192492909903255,0.001657127802570032,0.9900572331845809,0.001657127802570032,0.001657127802570032,0.001657127802570032,0.001657127802570032,0.001657127802570032
2025-05-10,Herbert,QLD,lib,0.9900572331300631,Safe Liberal,0.2137084595727833,0.4581928745005923,0.0,0.08621924893929599,0.0,0.04938650711992311,0.1924929098674054,0.001657127811656337,0.9900572331300631,0.001657127811656337,0.001657127811656337,0.001657127811656337,0.001657127811656337,0.001657127811656337
2025-05-11,Herbert,QLD,lib,0.9900572330749999,Safe Liberal,0.2137084597107655,0.4581928744205624,0.0,0.08621924892643959,0.0,0.04938650711103475,0.1924929098311977,0.001657127820833534,0.9900572330749999,0.001657127820833534,0.001657127820833534,0.001657127820833534,0.001657127820833534,0.001657127820833534
2025-05-12,Herbert,QLD,lib,0.9900572330193862,Safe Liberal,0.2137084598501274,0.4581928743397327,0.0,0.0862192489134545,0.0,0.04938650710205746,0.1924929097946279,0.00165712783010249,0.9900572330193862,0.00165712783010249,0.00165712783010249,0.00165712783010249,0.00165712783010249,0.00165712783010249
2025-05-13,Herbert,QLD,lib,0.9900572329632163,Safe Liberal,0.213708459990883,0.4581928742580949,0.0,0.08621924890033951,0.0,0.04938650709299043,0.1924929097576923,0.001657127839464131,0.9900572329632163,0.001657127839464131,0.001657127839464131,0.001657127839464131,0.001657127839464131,0.001657127839464131
2025-05-14,Herbert,QLD,lib,0.9900572329064847,Safe Liberal,0.213708460133046,0.4581928741756401,0.0,0.08621924888709363,0.0,0.04938650708383271,0.1924929097203875,0.0016571278489194,0.9900572329064847,0.0016571278489194,0.0016571278489194,0.0016571278489194,0.0016571278489194,0.0016571278489194
2025-05-15,Herbert,QLD,lib,0.9900572328491858,Safe Liberal,0.2137084602766308,0.4581928740923613,0.0,0.08621924887371513,0.0,0.04938650707458347,0.1924929096827094,0.001657127858469224,0.9900572328491858,0.001657127858469224,0.001657127858469224,0.001657127858469224,0.001657127858469224,0.001657127858469224
2025-05-16,Herbert,QLD,lib,0.9900572327913139,Safe Liberal,0.2137084604216515,0.4581928740082495,0.0,0.08621924886020291,0.0,0.04938650706524165,0.1924929096446544,0.001657127868114546,0.9900572327913139,0.001657127868114546,0.001657127868114546,0.001657127868114546,0.001657127868114546,0.001657127868114546
